ds,y
2021-08-06,-0.07302513501488939
2021-08-09,0.023295562603522058
2021-08-10,-0.004946423935325406
2021-08-11,-0.004971012722021051
2021-08-12,0.021364822497696778
2021-08-13,-0.013093476747019217
2021-08-16,-0.045500687519033356
2021-08-17,-0.01914766941413415
2021-08-18,0.03114438570176592
2021-08-19,-0.018917159132205263
2021-08-20,0.008643096156019325
2021-08-23,0.03384417768329673
2021-08-24,0.001662510773613235
2021-08-25,0.0033167526259942903
2021-08-26,-0.015012792389184959
2021-08-27,0.01335579118155561
2021-08-30,0.02618807595741046
2021-08-31,0.004834820054583133
2021-09-01,-0.0032206147000417573
2021-09-02,-0.006472514505618143
2021-09-03,0.0016220603718686277
2021-09-06,0.0032362487792081396
2021-09-07,0.02394368175262951
2021-09-08,0.006289328907564062
2021-09-09,0.0
2021-09-10,-0.025398190605610438
2021-09-13,0.01119116396126163
2021-09-14,0.0
2021-09-15,0.01577319767709362
2021-09-16,-0.3391306342878222
2021-09-17,0.004647568396547008
2021-09-20,-0.039406201761721604
2021-09-21,0.014365769802033412
2021-09-22,0.01728244114874844
2021-09-23,0.0
2021-09-24,0.027651531330509904
2021-09-27,0.02543143789180391
2021-09-28,-0.016381602371885684
2021-09-29,0.01194044037191766
2021-09-30,-0.007446050784078118
2021-10-01,-0.0014958865915835062
2021-10-04,0.005970166986504211
2021-10-05,0.002971770389157413
2021-10-06,0.004441161999968024
2021-10-07,0.013206354813609877
2021-10-08,-0.010256500167188598
2021-10-11,0.010256500167188598
2021-10-12,0.01734147503648753
2021-10-13,0.0
2021-10-14,0.009978700049896538
2021-10-15,0.02659358957344704
2021-10-18,0.03394759113150325
2021-10-19,-0.010738358221132671
2021-10-20,0.0
2021-10-21,0.03709034420955781
2021-10-22,0.015484180334041753
2021-10-25,0.12048247609649376
2021-10-26,-0.002272728251003109
2021-10-27,0.01803882058967865
2021-10-28,0.02972150528173856
2021-10-29,0.0435081882415318
2021-11-01,0.07980304320264686
2021-11-02,-0.03512556228220998
2021-11-03,0.034166329594749634
2021-11-04,0.022771382412477337
2021-11-05,-0.013220211428134121
2021-11-08,-0.04769760533571965
2021-11-09,-0.130828880489684
2021-11-10,0.06169356900533973
2021-11-11,-0.007506737663753427
2021-11-12,-0.02727937842166206
2021-11-15,-0.048149343897581964
2021-11-16,0.04493906826733429
2021-11-17,0.03268609376320164
2021-11-18,0.0010368067284405313
2021-11-19,0.04160924932069854
2021-11-22,0.022605385174364834
2021-11-23,-0.04370109466196048
2021-11-24,0.010101095986503772
2021-11-25,0.0
2021-11-26,-0.04207906571030584
2021-11-29,0.054067221270275745
2021-11-30,0.0029747171167420206
2021-12-01,-0.04144099794453826
2021-12-02,-0.01141683391990611
2021-12-03,-0.06579191591206435
2021-12-06,-0.0033500868852822663
2021-12-07,0.04055350210355346
2021-12-08,0.01174599729929593
2021-12-09,-0.05790803906245845
2021-12-10,0.01118579895771532
2021-12-13,-0.047845115873839994
2021-12-14,-0.005851391768464609
2021-12-15,0.012828164254112373
2021-12-16,-0.053552354480681075
2021-12-17,0.018171305564096407
2021-12-20,-0.041672696400568476
2021-12-21,0.03926884908917394
2021-12-22,0.06746744065845611
2021-12-23,0.05790803906245845
2021-12-27,0.024122826762623006
2021-12-28,-0.003113650673279622
2021-12-29,-0.005211059212752112
2021-12-30,-0.007341406858367705
2022-01-03,0.1105051540193962
2022-01-04,-0.03842932044931757
2022-01-05,-0.05640971682567919
2022-01-06,-0.024122826762623006
2022-01-07,-0.04117591418418698
2022-01-10,0.030503454293414833
2022-01-11,0.004282661792000653
2022-01-12,0.2814901022038594
2022-01-13,-0.06965857660417996
2022-01-14,0.020868412434748684
2022-01-17,-0.0032661977866217384
2022-01-18,-0.008762378078985833
2022-01-19,-0.035838101805295786
2022-01-20,0.005685063634608412
2022-01-21,-0.05595865364804453
2022-01-24,-0.012062872449274842
2022-01-25,-0.012210163906932081
2022-01-26,0.024273036356206923
2022-01-27,-0.1128491839791872
2022-01-28,0.01861755901607065
2022-01-31,0.09183066342557833
2022-02-01,-0.00723766730023101
2022-02-02,-0.03198304585305056
2022-02-03,-0.02403657782824098
2022-02-04,0.03274851843026294
2022-02-07,-0.021290722808881668
2022-02-08,0.021290722808881668
2022-02-09,0.009864444970913766
2022-02-10,-0.028626721426436852
2022-02-11,-0.038614836127779384
2022-02-14,0.018205964496572413
2022-02-15,0.04411553393219414
2022-02-16,-0.001233806448929009
2022-02-17,-0.04934587410315494
2022-02-18,-0.019646997383795828
2022-02-21,-0.041869721324858666
2022-02-22,-0.0013802624689587262
2022-02-23,-0.06712011947344099
2022-02-24,0.05321168942730914
2022-02-25,0.004192878260036004
2022-02-28,0.07778718875372714
2022-03-01,-0.0012911557636199333
2022-03-02,0.020461071871340053
2022-03-03,-0.0413495598186957
2022-03-04,0.01049878409821936
2022-03-07,-0.030486125022831878
2022-03-08,0.016021704531265613
2022-03-09,0.026145280104322488
2022-03-10,-0.015604998068890374
2022-03-11,-0.045584299275798656
2022-03-14,-0.06641444289900722
2022-03-15,0.0461297717275011
2022-03-16,0.0388528439003748
2022-03-17,0.02594179197800006
2022-03-18,0.04628718676306054
2022-03-21,0.025348369864459208
2022-03-22,0.06237587440929282
2022-03-23,0.014452725166480995
2022-03-24,0.013158084577510998
2022-03-25,-0.0010899183640260546
2022-03-28,0.07962319178870825
2022-03-29,-0.003025720916537189
2022-03-30,-0.013218291085853373
2022-03-31,-0.0010240656296902628
2022-04-01,0.004089985251525263
2022-04-04,0.06134465064869499
2022-04-05,-0.04014244299809189
