ds,y
2022-04-14,-3.08839190628328
2022-04-19,4.395604395604396
2022-04-20,-5.36842105263158
2022-04-21,3.5595105672969964
2022-04-22,0.0
2022-04-25,0.10741138560687433
2022-04-26,-11.587982832618025
2022-04-27,1.3349514563106795
2022-04-28,-0.11976047904191617
2022-04-29,-0.9592326139088728
2022-05-02,3.9951573849878934
2022-05-03,0.46565774155995343
2022-05-04,3.9397450753186556
2022-05-05,-7.915273132664437
2022-05-06,-0.6053268765133172
2022-05-09,-9.013398294762483
2022-05-10,6.284916201117319
2022-05-11,-8.409986859395532
2022-05-12,0.5738880918220948
2022-05-13,5.420827389443652
2022-05-16,-6.2246278755074425
2022-05-17,4.040404040404041
2022-05-18,-5.6865464632454925
2022-05-19,-1.6176470588235297
2022-05-20,-5.9790732436472345
